id,age,gender,education_level,marital_status,income_category,card_category,months_on_book,total_relationship_count,months_inactive_12_mon,contacts_count_12_mon,credit_limit,attrited
714273708,53,F,Graduate,Married,$40K - $60K,Blue,36,3,2,3,4753.0,false
721117533,46,F,Graduate,Single,Less than $40K,Blue,26,3,3,3,2171.0,false
715374558,26,M,College,Divorced,Less than $40K,Blue,36,5,2,3,4150.0,false
824807658,45,M,Graduate,Married,$60K - $80K,Blue,41,6,3,3,9106.0,false
714940608,36,M,High School,Divorced,$40K - $60K,Blue,36,3,3,2,2686.0,false
824782008,42,M,High School,Unknown,$60K - $80K,Blue,38,5,1,2,10239.0,false
717561108,52,M,Graduate,Married,$80K - $120K,Blue,36,4,3,2,34516.0,false
717127083,37,M,Graduate,Married,$120K +,Blue,25,3,3,0,15017.0,false
772460508,53,M,Uneducated,Married,$40K - $60K,Blue,43,3,1,2,4426.0,false
720484908,65,F,Post-Graduate,Married,$40K - $60K,Blue,52,5,3,3,2155.0,false
771237933,47,M,Uneducated,Unknown,$80K - $120K,Blue,34,4,1,3,20620.0,false
794664183,38,M,Uneducated,Married,$60K - $80K,Blue,19,3,1,3,3238.0,false
